subject_id,subject_category,subject_label,subject_type,predicate_id,predicate_label,object_id,object_category,object_label,object_type,mapping_justification,comment,license,mapping_date,author_id,author_label,reviewer_id,reviewer_label,creator_id,creator_label,term_local_name,compound_name,term_iri
http://rs.tdwg.org/ltc/terms/schemeMeasurementType,SchemeMeasurementOrFact,Scheme Measurement Type,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/type,DCMI Metadata Terms,Type,rdf property,LtC term represents a more specific type of type.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,schemeMeasurementType,SchemeMeasurementOrFact.schemeMeasurementType,http://rs.tdwg.org/ltc/terms/schemeMeasurementType
http://rs.tdwg.org/ltc/terms/hasIdentifier,SchemeTerm,Has Identifier,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasIdentifier,SchemeTerm.hasIdentifier,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/hasReference,SchemeTerm,Has Reference,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasReference,SchemeTerm.hasReference,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/termName,SchemeTerm,Term Name,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/title,DCMI Metadata Terms,Title,rdf property,LtC narrows scope to a term title.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,termName,SchemeTerm.termName,http://rs.tdwg.org/ltc/terms/termName
http://rs.tdwg.org/ltc/terms/StorageLocation,StorageLocation,Storage Location,rdfs class,http://www.w3.org/2004/02/skos/core#narrowMatch,narrowMatch,https://www.cidoc-crm.org/Entity/e53-place/version-7.1,CRM Entity,,rdfs class,LtC narrows scope to a static or moveable storage location.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,StorageLocation,StorageLocation.StorageLocation,http://rs.tdwg.org/ltc/terms/StorageLocation
http://rs.tdwg.org/ltc/terms/hasAddress,StorageLocation,Has Address,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasAddress,StorageLocation.hasAddress,http://rs.tdwg.org/ltc/terms/hasAddress
http://rs.tdwg.org/ltc/terms/hasIdentifier,StorageLocation,Has Identifier,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasIdentifier,StorageLocation.hasIdentifier,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact,StorageLocation,Has Measurement Or Fact,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,22/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasMeasurementOrFact,StorageLocation.hasMeasurementOrFact,http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact
http://rs.tdwg.org/ltc/terms/hasParentStorageLocation,StorageLocation,Has Parent Storage Location,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,,,,,,,,,hasParentStorageLocation,StorageLocation.hasParentStorageLocation,http://rs.tdwg.org/ltc/terms/hasParentStorageLocation
http://rs.tdwg.org/ltc/terms/hasReference,StorageLocation,Has Reference,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,13/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasReference,StorageLocation.hasReference,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/locationDescription,StorageLocation,Location Description,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/description,DCMI Metadata Terms,Description,rdf property,LtC narrows scope of resources described to StorageLocations.,,https://creativecommons.org/publicdomain/zero/1.0/,13/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,locationDescription,StorageLocation.locationDescription,http://rs.tdwg.org/ltc/terms/locationDescription
http://rs.tdwg.org/ltc/terms/locationName,StorageLocation,Location Name,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/title,DCMI Metadata Terms,Title,rdf property,LtC narrows scope to a storage location title.,,https://creativecommons.org/publicdomain/zero/1.0/,13/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,locationName,StorageLocation.locationName,http://rs.tdwg.org/ltc/terms/locationName
http://rs.tdwg.org/ltc/terms/locationType,StorageLocation,Location Type,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/type,DCMI Metadata Terms,Type,rdf property,LtC term represents a more specific type of type.,,https://creativecommons.org/publicdomain/zero/1.0/,13/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,locationType,StorageLocation.locationType,http://rs.tdwg.org/ltc/terms/locationType
http://rs.tdwg.org/ltc/terms/Taxon,Taxon,Taxon,rdfs class,http://www.w3.org/2004/02/skos/core#broadMatch,closeMatch,http://rs.tdwg.org/dwc/terms/Taxon,Taxon,Taxon,rdfs class,"Concepts are closeley aligned, but LtC introduces class-level properties.",,https://creativecommons.org/publicdomain/zero/1.0/,13/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,Taxon,Taxon.Taxon,http://rs.tdwg.org/ltc/terms/Taxon
http://rs.tdwg.org/dwc/terms/genus,Taxon,Genus,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/genus,Taxon,Genus,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,13/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,genus,Taxon.genus,http://rs.tdwg.org/dwc/terms/genus
http://rs.tdwg.org/ltc/terms/hasIdentifier,Taxon,Has Identifier,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,13/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasIdentifier,Taxon.hasIdentifier,http://rs.tdwg.org/ltc/terms/hasIdentifier
http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact,Taxon,Has Measurement Or Fact,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,13/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasMeasurementOrFact,Taxon.hasMeasurementOrFact,http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact
http://rs.tdwg.org/ltc/terms/hasReference,Taxon,Has Reference,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,13/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasReference,Taxon.hasReference,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/dwc/terms/kingdom,Taxon,Kingdom,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/kingdom,Taxon,Kingdom,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,13/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,kingdom,Taxon.kingdom,http://rs.tdwg.org/dwc/terms/kingdom
http://rs.tdwg.org/dwc/terms/scientificName,Taxon,Scientific Name,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/scientificName,Taxon,Scientific Name,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,13/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,scientificName,Taxon.scientificName,http://rs.tdwg.org/dwc/terms/scientificName
http://rs.tdwg.org/dwc/terms/taxonRank,Taxon,Taxon Rank,rdf property,http://www.w3.org/2004/02/skos/core#exactMatch,exactMatch,http://rs.tdwg.org/dwc/terms/taxonRank,Taxon,Taxon Rank,rdf property,,,https://creativecommons.org/publicdomain/zero/1.0/,13/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,taxonRank,Taxon.taxonRank,http://rs.tdwg.org/dwc/terms/taxonRank
http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact,TemporalCoverage,Has Measurement Or Fact,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,13/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasMeasurementOrFact,TemporalCoverage.hasMeasurementOrFact,http://rs.tdwg.org/ltc/terms/hasMeasurementOrFact
http://rs.tdwg.org/ltc/terms/hasReference,TemporalCoverage,Has Reference,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/relation,DCMI Metadata Terms,Relation,rdf property,LtC applies constraints to the subject and object classes of the relation.,,https://creativecommons.org/publicdomain/zero/1.0/,13/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,hasReference,TemporalCoverage.hasReference,http://rs.tdwg.org/ltc/terms/hasReference
http://rs.tdwg.org/ltc/terms/endedAtTime,TemporalCoverage,Temporal Coverage End Date,rdf property,http://www.w3.org/2004/02/skos/core#closeMatch,closeMatch,http://www.w3.org/ns/prov#endedAtTime,Activity,,rdf property,"Closely aligned, but used by LtC in a generic TemporalCoverage class rather than directly as a property of an activity.",,https://creativecommons.org/publicdomain/zero/1.0/,13/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,endedAtTime,TemporalCoverage.endedAtTime,http://rs.tdwg.org/ltc/terms/endedAtTime
http://rs.tdwg.org/ltc/terms/startedAtTime,TemporalCoverage,Temporal Coverage Start Date,rdf property,http://www.w3.org/2004/02/skos/core#closeMatch,closeMatch,http://www.w3.org/ns/prov#startedAtTime,Activity,,rdf property,"Closely aligned, but used by LtC in a generic TemporalCoverage class rather than directly as a property of an activity.",,https://creativecommons.org/publicdomain/zero/1.0/,13/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,startedAtTime,TemporalCoverage.startedAtTime,http://rs.tdwg.org/ltc/terms/startedAtTime
http://rs.tdwg.org/ltc/terms/temporalCoverageType,TemporalCoverage,Temporal Coverage Type,rdf property,http://www.w3.org/2004/02/skos/core#broadMatch,broadMatch,http://purl.org/dc/terms/type,DCMI Metadata Terms,Type,rdf property,LtC term represents a more specific type of type.,,https://creativecommons.org/publicdomain/zero/1.0/,13/06/2023,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,,,https://orcid.org/0000-0001-6496-1423,Matt Woodburn,temporalCoverageType,TemporalCoverage.temporalCoverageType,http://rs.tdwg.org/ltc/terms/temporalCoverageType
