iri,term_localName,label,definition,comments,examples,organized_in,issued,status,replaces,rdf_type,term_iri,abcd_equivalence,flags
http://digir.net/schema/conceptual/darwin/2003/1.0/version/IdentificationModifier-2003-06-17,IdentificationModifier,Identification Modifier,"Additional information documenting the taxonomic determination of the cataloged item (e.g., ""cf."", ""aff."", ""subspecies in question"", etc.).",,,,6/17/2003,deprecated,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://digir.net/schema/conceptual/darwin/2003/1.0/IdentificationModifier,,
http://rs.tdwg.org/dwc/terms/version/identificationQualifier-2023-06-28,identificationQualifier,Identification Qualifier,"A brief phrase or a standard term (""cf."", ""aff."") to express the determiner's doubts about the dwc:Identification.","This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.","`aff. agrifolia var. oxyadenia` (for `Quercus aff. agrifolia var. oxyadenia` with accompanying values `Quercus` in genus, `agrifolia`  in specificEpithet, `oxyadenia`  in infraspecificEpithet, and `var.` in taxonRank); `cf. var. oxyadenia` (for `Quercus agrifolia cf. var. oxyadenia` with accompanying values `Quercus` in genus, `agrifolia` in specificEpithet, `oxyadenia` in infraspecificEpithet, and `var.` in taxonRank)",http://rs.tdwg.org/dwc/terms/Identification,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/identificationQualifier-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/identificationQualifier,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/IdentificationQualifier,simple
http://rs.tdwg.org/dwc/terms/version/identificationReferences-2023-06-28,identificationReferences,Identification References,"A list (concatenated and separated) of references (publication, global unique identifier, URI) used in the dwc:Identification.",Recommended best practice is to separate the values in a list with space vertical bar space (` | `).,"`Aves del Noroeste Patagonico. Christie et al. 2004.`; `Stebbins, R. Field Guide to Western Reptiles and Amphibians. 3rd Edition. 2003. | Irschick, D.J. and Shaffer, H.B. (1997). The polytypic species revisited: Morphological differentiation among tiger salamanders (Ambystoma tigrinum) (Amphibia: Caudata). Herpetologica, 53(1), 30-49.`",http://rs.tdwg.org/dwc/terms/Identification,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/identificationReferences-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/identificationReferences,DataSets/DataSet/Units/Unit/Identifications/Identification/References,simple
http://rs.tdwg.org/dwc/terms/version/identificationRemarks-2023-06-28,identificationRemarks,Identification Remarks,Comments or notes about the dwc:Identification.,,`Distinguished between Anthus correndera and Anthus hellmayri based on the comparative lengths of the uñas.`,http://rs.tdwg.org/dwc/terms/Identification,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/identificationRemarks-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/identificationRemarks,DataSets/DataSet/Units/Unit/Identifications/Identification/Notes,simple
http://rs.tdwg.org/dwc/terms/version/identificationVerificationStatus-2023-06-28,identificationVerificationStatus,Identification Verification Status,A categorical indicator of the extent to which the taxonomic identification has been verified to be correct.,"Recommended best practice is to use a controlled vocabulary such as that used in HISPID and ABCD. This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.","`0` (""unverified"" in HISPID/ABCD).",http://rs.tdwg.org/dwc/terms/Identification,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/identificationVerificationStatus-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/identificationVerificationStatus,not in ABCD,simple
http://rs.tdwg.org/dwc/terms/version/identifiedBy-2023-06-28,identifiedBy,Identified By,"A list (concatenated and separated) of names of people, groups, or organizations who assigned the dwc:Taxon to the subject.","Recommended best practice is to separate the values in a list with space vertical bar space (` | `). This term has an equivalent in the dwciri: namespace that allows only an IRI as a value, whereas this term allows for any string literal value.",`James L. Patton`; `Theodore Pappenfuss | Robert Macey`,http://rs.tdwg.org/dwc/terms/Identification,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/identifiedBy-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/identifiedBy,DataSets/DataSet/Units/Unit/Identifications/Identification/Identifiers/IdentifiersText,simple
http://rs.tdwg.org/dwc/terms/version/identifiedByID-2023-06-28,identifiedByID,Identified By ID,"A list (concatenated and separated) of the globally unique identifier for the person, people, groups, or organizations responsible for assigning the dwc:Taxon to the subject.","Recommended best practice is to provide a single identifier that disambiguates the details of the identifying agent. If a list is used, the order of the identifiers on the list should not be assumed to convey any semantics. Recommended best practice is to separate the values in a list with space vertical bar space (` | `).",`https://orcid.org/0000-0002-1825-0097` (for an individual); `https://orcid.org/0000-0002-1825-0097 | https://orcid.org/0000-0002-1825-0098` (for a list of people),http://rs.tdwg.org/dwc/terms/Identification,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/identifiedByID-2021-07-15,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/identifiedByID,not in ABCD,simple
http://rs.tdwg.org/dwc/dwcore/version/ImageURL-2007-04-17,ImageURL,Image URL,A Universal Resource Locator reference to digital images associated with the specimen or observation.,,,,4/17/2007,deprecated,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/dwcore/ImageURL,DataSets/DataSet/Units/Unit/MultimediaObjects,
http://rs.tdwg.org/dwc/iri/version/inCollection-2015-03-27,inCollection,In Collection,Use to link any subject resource that is part of a collection to the collection containing the resource.,"Recommended best practice is to use an IRI from a controlled registry. A ""convenience property"" that replaces literal-value terms related to collections and institutions. See Section 2.7.3 of the Darwin Core RDF Guide for details.",,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,3/27/2015,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/inCollection,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/inDataset-2015-03-27,inDataset,In Dataset,Use to link a subject dataset record to the dataset which contains it.,A string literal name of the dataset can be provided using the term dwc:datasetName. See the Darwin Core RDF Guide for details.,,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,3/27/2015,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/inDataset,not in ABCD,
http://rs.tdwg.org/dwc/iri/version/inDescribedPlace-2015-03-27,inDescribedPlace,In Described Place,Use to link a dcterms:Location instance subject to the lowest level standardized hierarchically-described resource.,"Recommended best practice is to use an IRI from a controlled registry. A ""convenience property"" that replaces Darwin Core literal-value terms related to locations. See Section 2.7.5 of the Darwin Core RDF Guide for details.",`http://vocab.getty.edu/tgn/1019987`,http://rs.tdwg.org/dwc/terms/attributes/UseWithIRI,3/27/2015,recommended,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/iri/inDescribedPlace,not in ABCD,
http://rs.tdwg.org/dwc/terms/version/individualCount-2021-07-15,individualCount,Individual Count,The number of individuals present at the time of the Occurrence.,,"`0`, `1`, `25`",http://rs.tdwg.org/dwc/terms/Occurrence,7/15/2021,superseded,http://rs.tdwg.org/dwc/terms/version/individualCount-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/individualCount,DataSets/DataSet/Units/Unit/Gathering/SiteMeasurementsOrFacts/SiteMeasurementOrFact/MeasurementOrFactAtomised/LowerValue,simple
http://rs.tdwg.org/dwc/terms/version/individualID-2009-04-24,individualID,Individual ID,An identifier for an individual or named group of individual organisms represented in the Occurrence. Meant to accommodate resampling of the same individual or group for monitoring purposes. May be a global unique identifier or an identifier specific to a data set.,"Examples: ""U.amer. 44"", ""Smedley"", ""Orca J 23""",,http://rs.tdwg.org/dwc/terms/Occurrence,4/24/2009,deprecated,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/individualID,DataSets/DataSet/Units/Unit/Identifications/Identification/Result/TaxonIdentified/ScientificName/NameAtomised/Zoological/NamedIndividual or DataSets/DataSet/Units/Unit/ObservationUnit/ObservationUnitIdentifiers/ObservationUnitIdentifier or DataSets/DataSet/Units/Unit/SpecimenUnit/Accessions/AccessionNumber,
http://rs.tdwg.org/dwc/terms/version/informationWithheld-2017-10-06,informationWithheld,Information Withheld,"Additional information that exists, but that has not been shared in the given record.",,"`location information not given for endangered species`, `collector identities withheld | ask about tissue samples`",,10/6/2017,superseded,http://rs.tdwg.org/dwc/terms/version/informationWithheld-2009-04-24,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/informationWithheld,DataSets/DataSet/Units/Unit/InformationWithheld,simple
http://rs.tdwg.org/dwc/terms/version/infragenericEpithet-2023-06-28,infragenericEpithet,Infrageneric Epithet,The infrageneric part of a binomial name at ranks above species but below genus.,"The term dwc:infragenericEpithet should be used in conjunction with dwc:genericName, dwc:specificEpithet, dwc:infraspecificEpithet, dwc:taxonRank and dwc:scientificNameAuthorship to represent the individual elements of the complete dwc:scientificName. It can be used to indicate the subgenus placement of a species, which in zoology is often given in parentheses. Can also be used to share infrageneric names such as botanical sections (e.g., `Vicia sect. Cracca`).",`Abacetillus` (for scientificName `Abacetus (Abacetillus) ambiguus`); `Cracca` (for scientificName `Vicia sect. Cracca`),http://rs.tdwg.org/dwc/terms/Taxon,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/infragenericEpithet-2021-07-15,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/infragenericEpithet,DataSets/DataSet/Units/Unit/Identifications/Identification/Result/TaxonIdentified/ScientificName/NameAtomised/Bacterial/Subgenus (for bacterial names) or  DataSets/DataSet/Units/Unit/Identifications/Identification/Result/TaxonIdentified/ScientificName/NameAtomised/Zoological/Subgenus (for zoological names) or DataSets/DataSet/Units/Unit/Identifications/Identification/Result/TaxonIdentified/ScientificName/NameAtomised/Botanical/FirstEpithet (for botanical names),simple
http://rs.tdwg.org/dwc/terms/version/infraspecificEpithet-2023-06-28,infraspecificEpithet,Infraspecific Epithet,"The name of the lowest or terminal infraspecific epithet of the dwc:scientificName, excluding any rank designation.","In botany, name strings in literature and identifications may have multiple infraspecific ranks. According to the International Code of Nomenclature for algae, fungi, and plants (Schenzhen Code Articles 6.7 & Art. 24.1), valid names only have two epithets, with the lowest rank being the dwc:infraspecificEpithet. For example: the dwc:infraspecificEpithet in the string `Indigofera charlieriana subsp. sessilis var. scaberrima` is `scaberrima` and the dwc:scientificName is `Indigofera charlieriana var. scaberrima (Schinz) J.B.Gillett`. Use dwc:verbatimIdentification for the full name string used in a dwc:Identification.","`concolor` (for scientificName `Puma concolor concolor (Linnaeus, 1771)`); `oxyadenia` (for scientificName `Quercus agrifolia var. oxyadenia (Torr.) J.T. Howell`); `laxa` (for scientificName `Cheilanthes hirta f. laxa (Kunze) W.Jacobsen & N.Jacobsen`); `scaberrima` (for scientificName `Indigofera charlieriana var. scaberrima (Schinz) J.B.Gillett`)",http://rs.tdwg.org/dwc/terms/Taxon,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/infraspecificEpithet-2021-07-15,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/infraspecificEpithet,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Bacterial/SubspeciesEpithet or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/SecondEpithet or DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Zoological/SubspeciesEpithet,simple
http://rs.tdwg.org/dwc/dwcore/version/InfraspecificRank-2007-04-17,InfraspecificRank,Infraspecific Rank,"The infraspecific rank (subspecies, variety, forma) of the InfraspecificEpithet. Examples: ""subsp."", ""var."", ""forma"".",,,,4/17/2007,deprecated,,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/dwcore/InfraspecificRank,DataSets/DataSet/Units/Unit/Identifications/Identification/TaxonIdentified/ScientificName/NameAtomised/Botanical/Rank,
http://rs.tdwg.org/dwc/terms/version/institutionCode-2017-10-06,institutionCode,Institution Code,The name (or acronym) in use by the institution having custody of the object(s) or information referred to in the record.,,"`MVZ`, `FMNH`, `CLO`, `UCMP`",,10/6/2017,superseded,http://rs.tdwg.org/dwc/terms/version/institutionCode-2009-09-11,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/institutionCode,DataSets/DataSet/Units/Unit/SourceInstitutionID,simple
http://rs.tdwg.org/dwc/terms/version/institutionID-2017-10-06,institutionID,Institution ID,An identifier for the institution having custody of the object(s) or information referred to in the record.,"For physical specimens, the recommended best practice is to use an identifier from a collections registry such as the Global Registry of Biodiversity Repositories (http://grbio.org/).","`http://biocol.org/urn:lsid:biocol.org:col:34777`, `http://grbio.org/cool/km06-gtbn`",,10/6/2017,superseded,http://rs.tdwg.org/dwc/terms/version/institutionID-2009-09-11,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/institutionID,DataSets/DataSet/Units/Unit/SourceInstitutionID,simple
http://rs.tdwg.org/dwc/terms/version/island-2023-06-28,island,Island,The name of the island on or near which the dcterms:Location occurs.,Recommended best practice is to use a controlled vocabulary such as the Getty Thesaurus of Geographic Names.,`Nosy Be`; `Bikini Atoll`; `Vancouver`; `Viti Levu`; `Zanzibar`,http://purl.org/dc/terms/Location,6/28/2023,recommended,http://rs.tdwg.org/dwc/terms/version/island-2017-10-06,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,http://rs.tdwg.org/dwc/terms/island,DataSets/DataSet/Units/Unit/Gathering/NamedAreas/NamedArea/AreaName with NamedAreas/NamedArea/AreaClass= Island,simple
